level,start_date,end_date,lower_age_limit,geography,geography_code,proportion_pos,proportion_pos_high_95,proportion_pos_low_95
age_school,2021-01-07,2021-01-07,11,England,E92000001,0.0230897503428355,0.02717765938062485,0.019581910745729597
age_school,2021-01-07,2021-01-07,16,England,E92000001,0.025098735202118,0.02903033861597255,0.021498678372450203
age_school,2021-01-07,2021-01-07,25,England,E92000001,0.021260445317185447,0.024304002019218902,0.0185399831369268
age_school,2021-01-07,2021-01-07,35,England,E92000001,0.018493900953178398,0.02068867304866155,0.0166087959804684
age_school,2021-01-07,2021-01-07,50,England,E92000001,0.015892448834615852,0.01761172307798525,0.01430150269749875
age_school,2021-01-07,2021-01-07,70,England,E92000001,0.01006130521490105,0.011652533531294751,0.00869454111284378
age_school,2021-01-08,2021-01-08,2,England,E92000001,0.01535097148305245,0.01810960527514425,0.012913826104097099
age_school,2021-01-08,2021-01-08,11,England,E92000001,0.0223986522718521,0.02623235129592435,0.0190433310722831
age_school,2021-01-08,2021-01-08,16,England,E92000001,0.02477973058918695,0.028691236453755452,0.0212353904665225
age_school,2021-01-08,2021-01-08,25,England,E92000001,0.02106896156179735,0.024038651531472,0.01841372982132195
age_school,2021-01-08,2021-01-08,35,England,E92000001,0.01861515332051505,0.0207500573575074,0.01663627586966325
age_school,2021-01-08,2021-01-08,50,England,E92000001,0.01572455520660835,0.0174330373078639,0.0141866394418116
age_school,2021-01-08,2021-01-08,70,England,E92000001,0.009816805115045615,0.01134035535611465,0.0084806664206755
age_school,2021-01-09,2021-01-09,2,England,E92000001,0.0158635715787059,0.0185977617495004,0.013356810320297
age_school,2021-01-09,2021-01-09,11,England,E92000001,0.022,0.0258,0.0189
age_school,2021-01-09,2021-01-09,16,England,E92000001,0.025,0.0289,0.0216
age_school,2021-01-09,2021-01-09,25,England,E92000001,0.0211,0.024,0.0186
age_school,2021-01-09,2021-01-09,35,England,E92000001,0.019,0.021,0.017
age_school,2021-01-09,2021-01-09,50,England,E92000001,0.0158,0.0174,0.0142
age_school,2021-01-09,2021-01-09,70,England,E92000001,0.00956829928531169,0.0110666244506312,0.0083
age_school,2021-01-10,2021-01-10,2,England,E92000001,0.0162947194083914,0.019151410066226,0.0137272415704621
age_school,2021-01-10,2021-01-10,11,England,E92000001,0.0217,0.0254,0.0184803374824826
age_school,2021-01-10,2021-01-10,16,England,E92000001,0.0248655524998854,0.0287778158376012,0.0213241952704514
age_school,2021-01-10,2021-01-10,25,England,E92000001,0.0211,0.024,0.0186
age_school,2021-01-10,2021-01-10,35,England,E92000001,0.0194,0.0214,0.0174
age_school,2021-01-10,2021-01-10,50,England,E92000001,0.0157,0.0174,0.0142
age_school,2021-01-10,2021-01-10,70,England,E92000001,0.0094,0.0108,0.0081
age_school,2021-01-11,2021-01-11,2,England,E92000001,0.0168432601349864,0.0198719754505838,0.0143286285376277
age_school,2021-01-11,2021-01-11,11,England,E92000001,0.0212910647950527,0.0251684056286983,0.0179549804257429
age_school,2021-01-11,2021-01-11,16,England,E92000001,0.0246301904227509,0.0286259403649499,0.0210505003848317
age_school,2021-01-11,2021-01-11,25,England,E92000001,0.0212,0.0241,0.0186
age_school,2021-01-11,2021-01-11,35,England,E92000001,0.0195,0.0218,0.0175
age_school,2021-01-11,2021-01-11,50,England,E92000001,0.0157,0.0174,0.0142
age_school,2021-01-11,2021-01-11,70,England,E92000001,0.00917672282350985,0.0106,0.00785600455895956
age_school,2021-01-12,2021-01-12,2,England,E92000001,0.0175971467678299,0.0206484957676244,0.0147
age_school,2021-01-12,2021-01-12,11,England,E92000001,0.0208584875264742,0.0246975268532977,0.0175
age_school,2021-01-12,2021-01-12,16,England,E92000001,0.0244012480801664,0.0284532256109998,0.0207536603862125
age_school,2021-01-12,2021-01-12,25,England,E92000001,0.0212,0.0242,0.0184782470695448
age_school,2021-01-12,2021-01-12,35,England,E92000001,0.0198447490704366,0.022092590713382,0.0177427705131707
age_school,2021-01-12,2021-01-12,50,England,E92000001,0.0157,0.0175,0.0142
age_school,2021-01-12,2021-01-12,70,England,E92000001,0.00890560626582633,0.0104,0.00763430547153183
age_school,2021-01-13,2021-01-13,2,England,E92000001,0.0181119605678767,0.0215129693141624,0.0152503145691468
age_school,2021-01-13,2021-01-13,11,England,E92000001,0.0204208821724076,0.024169079204472,0.0167
age_school,2021-01-13,2021-01-13,16,England,E92000001,0.0241764779239276,0.0282184591777939,0.0205545563264563
age_school,2021-01-13,2021-01-13,25,England,E92000001,0.021040917717012,0.0242349655397554,0.0183587844307929
age_school,2021-01-13,2021-01-13,35,England,E92000001,0.0202410380544817,0.0225567237600339,0.0180897181810631
age_school,2021-01-13,2021-01-13,50,England,E92000001,0.0156479508867155,0.0173783753826443,0.0140515863366391
age_school,2021-01-13,2021-01-13,70,England,E92000001,0.00872817958373475,0.0101875473925414,0.00742861582429843
age_school,2021-01-14,2021-01-14,2,England,E92000001,0.0187488522716224,0.0223565688512132,0.0157
age_school,2021-01-14,2021-01-14,11,England,E92000001,0.0198807070908932,0.0236432609222292,0.016250493294033
age_school,2021-01-14,2021-01-14,16,England,E92000001,0.0239450158695692,0.0278615010055014,0.0203608790353999
age_school,2021-01-14,2021-01-14,25,England,E92000001,0.0208446070519378,0.023938083856972,0.0181960669912229
age_school,2021-01-14,2021-01-14,35,England,E92000001,0.0205904754267786,0.0229448776809345,0.0183794805604435
age_school,2021-01-14,2021-01-14,50,England,E92000001,0.0154605513431001,0.0171703309900864,0.0138936311848966
age_school,2021-01-14,2021-01-14,70,England,E92000001,0.00859566938434241,0.0100429003302124,0.00729504802454481
age_school,2021-01-15,2021-01-15,2,England,E92000001,0.0192020997240797,0.0226811981914343,0.0161
age_school,2021-01-15,2021-01-15,11,England,E92000001,0.0193339594430898,0.0229361075912677,0.0159034380680321
age_school,2021-01-15,2021-01-15,16,England,E92000001,0.0236189941771496,0.0274623810835842,0.0201561024218232
age_school,2021-01-15,2021-01-15,25,England,E92000001,0.0206744714578606,0.0236345921595922,0.0180148972068064
age_school,2021-01-15,2021-01-15,35,England,E92000001,0.0207067795183151,0.0231787382219613,0.0185369158654403
age_school,2021-01-15,2021-01-15,50,England,E92000001,0.0153063128377231,0.0169868514915262,0.0137461890816331
age_school,2021-01-15,2021-01-15,70,England,E92000001,0.0085,0.00994656400817267,0.00722399657770826
age_school,2021-01-16,2021-01-16,2,England,E92000001,0.0195,0.023,0.0164
age_school,2021-01-16,2021-01-16,11,England,E92000001,0.0187965392733036,0.0222661638587281,0.0155756229201852
age_school,2021-01-16,2021-01-16,16,England,E92000001,0.0231302758268855,0.027001014660445,0.0196811389718899
age_school,2021-01-16,2021-01-16,25,England,E92000001,0.0203561034343115,0.0232093942876434,0.0177350249053451
age_school,2021-01-16,2021-01-16,35,England,E92000001,0.0206977991470065,0.0232183172517905,0.0185560755806015
age_school,2021-01-16,2021-01-16,50,England,E92000001,0.0151872009171066,0.0168880926631286,0.0135681391185748
age_school,2021-01-16,2021-01-16,70,England,E92000001,0.00841729715493006,0.00987168997644178,0.00719024219924634
age_school,2021-01-17,2021-01-17,2,England,E92000001,0.0195005137941295,0.02286253803883105,0.01653320774069715
age_school,2021-01-17,2021-01-17,11,England,E92000001,0.01829774135847185,0.02169480830486135,0.0153307766693649
age_school,2021-01-17,2021-01-17,16,England,E92000001,0.0225027211766592,0.026233507478495,0.0192025292098757
age_school,2021-01-17,2021-01-17,25,England,E92000001,0.01981088414975935,0.02263878426076925,0.0173252797481094
age_school,2021-01-17,2021-01-17,35,England,E92000001,0.020687186518402248,0.02302046120788235,0.01852338871368275
age_school,2021-01-17,2021-01-17,50,England,E92000001,0.01495519521657645,0.01659377856573675,0.01345095867579255
age_school,2021-01-17,2021-01-17,70,England,E92000001,0.00840315898045526,0.009782276071556396,0.00720018010595117
age_school,2021-01-18,2021-01-18,2,England,E92000001,0.0193897900374321,0.022671487312015202,0.016484934580545
age_school,2021-01-18,2021-01-18,11,England,E92000001,0.0178002122155454,0.021092589181585998,0.01491268728092415
age_school,2021-01-18,2021-01-18,16,England,E92000001,0.0217682095938298,0.0254364185938011,0.01862189242006355
age_school,2021-01-18,2021-01-18,25,England,E92000001,0.01927212854888345,0.022046127554744797,0.01681984678699835
age_school,2021-01-18,2021-01-18,35,England,E92000001,0.0204631243533876,0.02273097361122025,0.0183246031095712
age_school,2021-01-18,2021-01-18,50,England,E92000001,0.0147744197379445,0.01636784336738515,0.013293913617464601
age_school,2021-01-18,2021-01-18,70,England,E92000001,0.00842337245396183,0.009794951073083565,0.00722701712301177
age_school,2021-01-19,2021-01-19,2,England,E92000001,0.0190751457267668,0.022346985257332252,0.01619868573808215
age_school,2021-01-19,2021-01-19,11,England,E92000001,0.0171817509638705,0.020586605608121852,0.0143094281212271
age_school,2021-01-19,2021-01-19,16,England,E92000001,0.021031185530754802,0.024628422712837952,0.0178347130398976
age_school,2021-01-19,2021-01-19,25,England,E92000001,0.018638930480694198,0.0213539723585611,0.01622879597119415
age_school,2021-01-19,2021-01-19,35,England,E92000001,0.020115115003865452,0.0223601243897673,0.01801098270935255
age_school,2021-01-19,2021-01-19,50,England,E92000001,0.014571521129236601,0.01615413366482365,0.0131226304185037
age_school,2021-01-19,2021-01-19,70,England,E92000001,0.008479885438955484,0.009848806088493929,0.007274464638265589
age_school,2021-01-20,2021-01-20,2,England,E92000001,0.01852885717760585,0.021831438928842303,0.015694542076883547
age_school,2021-01-20,2021-01-20,11,England,E92000001,0.0167645534759247,0.0201392411940889,0.0139527260985394
age_school,2021-01-20,2021-01-20,16,England,E92000001,0.0204822740672187,0.0239902569920428,0.0173852817505644
age_school,2021-01-20,2021-01-20,25,England,E92000001,0.0179340245565458,0.020605435466630802,0.0155043701108066
age_school,2021-01-20,2021-01-20,35,England,E92000001,0.0195707144998037,0.0218388575096597,0.01746177491285785
age_school,2021-01-20,2021-01-20,50,England,E92000001,0.014370292082930801,0.0159526097779219,0.0129312394262586
age_school,2021-01-20,2021-01-20,70,England,E92000001,0.008533916403645411,0.009950825551062335,0.007245872910062785
age_school,2021-01-21,2021-01-21,2,England,E92000001,0.0179646671081283,0.0211733697388535,0.0150461969913976
age_school,2021-01-21,2021-01-21,11,England,E92000001,0.016337889343227698,0.019660559150814202,0.0135357240161934
age_school,2021-01-21,2021-01-21,16,England,E92000001,0.0199491985262675,0.0233549844251958,0.0169847706979947
age_school,2021-01-21,2021-01-21,25,England,E92000001,0.01722940587168105,0.01982814448936775,0.0148460325527724
age_school,2021-01-21,2021-01-21,35,England,E92000001,0.01889178354164775,0.021212187391660448,0.0169114917026423
age_school,2021-01-21,2021-01-21,50,England,E92000001,0.0141943735912978,0.01577553285251555,0.0127168616539198
age_school,2021-01-21,2021-01-21,70,England,E92000001,0.00856246392394116,0.010077345527039936,0.00733731882459586
age_school,2021-01-22,2021-01-22,2,England,E92000001,0.017294822285280148,0.02042738780905365,0.0144145563003427
age_school,2021-01-22,2021-01-22,11,England,E92000001,0.01581996504139515,0.0191048662411465,0.0131325826169902
age_school,2021-01-22,2021-01-22,16,England,E92000001,0.01928656185349125,0.0226379211903797,0.0163509762486946
age_school,2021-01-22,2021-01-22,25,England,E92000001,0.0164192669528694,0.0190316111150915,0.0142012711955922
age_school,2021-01-22,2021-01-22,35,England,E92000001,0.0183297044709743,0.02063116250866005,0.0164269645990009
age_school,2021-01-22,2021-01-22,50,England,E92000001,0.01402172677907455,0.015597276994968951,0.0125255337062961
age_school,2021-01-22,2021-01-22,70,England,E92000001,0.00867750111027854,0.01019039274179865,0.007450657843321955
age_school,2021-01-23,2021-01-23,2,England,E92000001,0.01653898150513575,0.0195790432070594,0.0137125266536702
age_school,2021-01-23,2021-01-23,11,England,E92000001,0.0153045397100922,0.01856551225440415,0.0126800288810594
age_school,2021-01-23,2021-01-23,16,England,E92000001,0.0187028811007779,0.02200264957616905,0.015742311193233452
age_school,2021-01-23,2021-01-23,25,England,E92000001,0.01567090708161145,0.01820675042093125,0.0135383392847002
age_school,2021-01-23,2021-01-23,35,England,E92000001,0.0177100982534257,0.019923190017674203,0.0158871441955172
age_school,2021-01-23,2021-01-23,50,England,E92000001,0.013699459249655651,0.01533307845973295,0.0123066913400401
age_school,2021-01-23,2021-01-23,70,England,E92000001,0.00877926782590456,0.010237722620323249,0.00752139670059958
age_school,2021-01-24,2021-01-24,2,England,E92000001,0.0155797637645484,0.0184873336916032,0.0130581136578423
age_school,2021-01-24,2021-01-24,11,England,E92000001,0.0148954164984749,0.01813607903223725,0.01218737807249655
age_school,2021-01-24,2021-01-24,16,England,E92000001,0.01802796765035325,0.021192073228397,0.015288645151420449
age_school,2021-01-24,2021-01-24,25,England,E92000001,0.0150148198235161,0.017354268483840647,0.012978269651937
age_school,2021-01-24,2021-01-24,35,England,E92000001,0.0171065069629218,0.019143928279842348,0.0153064704733327
age_school,2021-01-24,2021-01-24,50,England,E92000001,0.013537270756217301,0.0150452434118785,0.01214856908628215
age_school,2021-01-24,2021-01-24,70,England,E92000001,0.00887283472114265,0.0102746230874388,0.00764139009798773
age_school,2021-01-25,2021-01-25,2,England,E92000001,0.0145724010233299,0.017354277062123398,0.0122010024000491
age_school,2021-01-25,2021-01-25,11,England,E92000001,0.0143607737158831,0.0174973654749203,0.0117233557620283
age_school,2021-01-25,2021-01-25,16,England,E92000001,0.0172861750578815,0.0204546822828457,0.0145854884392174
age_school,2021-01-25,2021-01-25,25,England,E92000001,0.0142848894001551,0.01654478593207175,0.0123410479634424
age_school,2021-01-25,2021-01-25,35,England,E92000001,0.01640458273261925,0.01837756297874095,0.0146527072080036
age_school,2021-01-25,2021-01-25,50,England,E92000001,0.013276774977678249,0.01478809272861935,0.01191821348292685
age_school,2021-01-25,2021-01-25,70,England,E92000001,0.00893748300756128,0.010376355666174699,0.00769241732797243
age_school,2021-01-26,2021-01-26,2,England,E92000001,0.0137872338354025,0.01645218471847595,0.0114734137962235
age_school,2021-01-26,2021-01-26,11,England,E92000001,0.01384248619440195,0.01688161488636595,0.011264203661855
age_school,2021-01-26,2021-01-26,16,England,E92000001,0.016562641526967,0.0197186304160926,0.013867664211722
age_school,2021-01-26,2021-01-26,25,England,E92000001,0.013601289540053099,0.01587350200421305,0.0116705292983404
age_school,2021-01-26,2021-01-26,35,England,E92000001,0.0157553397462153,0.0176806444095003,0.0140004495550363
age_school,2021-01-26,2021-01-26,50,England,E92000001,0.01305533886493015,0.01456007998435135,0.011681136737812198
age_school,2021-01-26,2021-01-26,70,England,E92000001,0.008973820606881469,0.0104342904876043,0.00766602110398933
age_school,2021-01-27,2021-01-27,2,England,E92000001,0.013172463287137701,0.015739582428498648,0.01091459320966575
age_school,2021-01-27,2021-01-27,11,England,E92000001,0.01332349758899705,0.01638242445396595,0.0107489898888201
age_school,2021-01-27,2021-01-27,16,England,E92000001,0.0158213621541332,0.0189482094238816,0.013149475058961
age_school,2021-01-27,2021-01-27,25,England,E92000001,0.01302216298190075,0.015304956705510051,0.011082374974735701
age_school,2021-01-27,2021-01-27,35,England,E92000001,0.015194333438660002,0.017083418515221,0.01349056119620195
age_school,2021-01-27,2021-01-27,50,England,E92000001,0.012862815543387151,0.0143992855729204,0.0114848308300839
age_school,2021-01-27,2021-01-27,70,England,E92000001,0.008969176178625686,0.01043935504461725,0.00767058258817672
age_school,2021-01-28,2021-01-28,2,England,E92000001,0.012651447824909349,0.015124917137469749,0.01047478060898355
age_school,2021-01-28,2021-01-28,11,England,E92000001,0.0128169253227012,0.015789802015942052,0.0102098724351318
age_school,2021-01-28,2021-01-28,16,England,E92000001,0.015103367278683,0.0183469592603143,0.012567939261150449
age_school,2021-01-28,2021-01-28,25,England,E92000001,0.01250042736620165,0.01469684789476315,0.01049819478187135
age_school,2021-01-28,2021-01-28,35,England,E92000001,0.0147100298702832,0.0166127948371301,0.01304189926693785
age_school,2021-01-28,2021-01-28,50,England,E92000001,0.0126798971511603,0.014143131378059452,0.01126656251883105
age_school,2021-01-28,2021-01-28,70,England,E92000001,0.008918266780091055,0.0104981155379404,0.0076303099574134645
age_school,2021-01-29,2021-01-29,2,England,E92000001,0.0122182527628198,0.0146196714029389,0.010104078187641455
age_school,2021-01-29,2021-01-29,11,England,E92000001,0.0123185648482689,0.01509725944130995,0.00974986445572255
age_school,2021-01-29,2021-01-29,16,England,E92000001,0.0145085343699102,0.0178213571159213,0.01205175940291375
age_school,2021-01-29,2021-01-29,25,England,E92000001,0.0120144114165701,0.01419068772027455,0.010016370965602876
age_school,2021-01-29,2021-01-29,35,England,E92000001,0.0142810211146086,0.01627009076575155,0.01268573497477955
age_school,2021-01-29,2021-01-29,50,England,E92000001,0.01241881685266645,0.013848158626151599,0.0109994152600139
age_school,2021-01-29,2021-01-29,70,England,E92000001,0.00886589520453317,0.0103619818192128,0.007496977642856075
